order_id,order_date,customer_id,shipping_method_id,dest_address_id,line_id,book_id,price
205,2021-10-05 02:38:50.813,612,3,844,466,8270,7.14
205,2021-10-05 02:38:50.813,612,3,844,12108,4881,18.82
205,2021-10-05 02:38:50.813,612,3,844,14772,4810,13.08
206,2022-10-24 05:15:41.813,96,3,535,1769,6849,15.07
206,2022-10-24 05:15:41.813,96,3,535,11284,6637,8.87
207,2023-04-16 15:06:56.813,1323,3,72,4486,8925,4.12
207,2023-04-16 15:06:56.813,1323,3,72,7827,10525,15.15
207,2023-04-16 15:06:56.813,1323,3,72,13664,6482,5.31
207,2023-04-16 15:06:56.813,1323,3,72,14597,6829,6.45
208,2022-04-04 02:05:52.813,1446,3,667,5485,6083,5.27
209,2022-02-17 15:06:33.813,1644,3,806,6132,7912,10.41
209,2022-02-17 15:06:33.813,1644,3,806,11039,5611,15.18
209,2022-02-17 15:06:33.813,1644,3,806,13115,8552,0.3
210,2022-11-18 09:02:54.813,1632,3,42,1041,7101,15.05
210,2022-11-18 09:02:54.813,1632,3,42,10849,3341,11.33
211,2022-06-14 12:00:44.813,726,3,326,2411,5507,16.24
211,2022-06-14 12:00:44.813,726,3,326,13796,3204,15.92
212,2021-08-08 06:17:19.813,1031,3,176,108,2463,14.15
212,2021-08-08 06:17:19.813,1031,3,176,7864,8661,5.14
213,2023-04-16 21:11:05.813,1978,3,821,5883,7775,10.99
213,2023-04-16 21:11:05.813,1978,3,821,14042,10811,18.13
214,2021-02-12 03:52:30.813,510,3,693,6008,1704,17.36
214,2021-02-12 03:52:30.813,510,3,693,8559,4211,9.52
215,2021-10-07 01:39:25.813,589,3,86,3726,3430,8.26
215,2021-10-07 01:39:25.813,589,3,86,8919,3477,18.51
215,2021-10-07 01:39:25.813,589,3,86,14139,6696,0.32
216,2021-03-20 10:31:46.813,809,3,240,5999,1852,16.91
217,2023-05-01 20:04:43.813,518,3,491,6723,621,7.19
218,2023-07-05 18:52:33.813,931,3,494,3991,3593,4.01
218,2023-07-05 18:52:33.813,931,3,494,8684,1856,15.54
218,2023-07-05 18:52:33.813,931,3,494,13715,2450,18.0
219,2021-03-20 22:05:31.813,1020,3,83,916,10501,13.48
219,2021-03-20 22:05:31.813,1020,3,83,10723,4376,10.02
220,2021-09-03 18:01:57.813,757,3,593,616,3215,14.61
220,2021-09-03 18:01:57.813,757,3,593,11208,8246,9.12
220,2021-09-03 18:01:57.813,757,3,593,11847,3147,4.58
221,2023-07-27 21:12:23.813,818,3,819,4748,5265,15.02
222,2021-02-18 23:07:53.813,259,3,799,3023,1869,0.14
222,2021-02-18 23:07:53.813,259,3,799,11127,8431,3.37
222,2021-02-18 23:07:53.813,259,3,799,12556,797,17.63
223,2021-05-02 09:23:43.813,1627,3,119,4496,3677,10.66
223,2021-05-02 09:23:43.813,1627,3,119,11670,10749,8.19
224,2021-05-08 05:00:55.813,1156,3,372,5979,6572,10.03
225,2023-04-29 08:42:04.813,417,3,218,6423,5535,9.89
226,2022-01-19 22:42:08.813,1925,3,723,2025,8284,5.23
226,2022-01-19 22:42:08.813,1925,3,723,8384,1522,4.08
226,2022-01-19 22:42:08.813,1925,3,723,14317,4568,12.31
227,2023-04-19 17:59:22.813,512,3,77,7148,8161,11.43
227,2023-04-19 17:59:22.813,512,3,77,9644,3189,0.33
228,2021-01-25 19:11:08.813,954,3,433,5225,4873,13.62
229,2022-09-06 16:53:30.813,1485,3,566,1224,7917,15.89
229,2022-09-06 16:53:30.813,1485,3,566,13848,10665,0.65
230,2023-07-03 15:51:40.813,44,3,122,4339,10190,13.28
230,2023-07-03 15:51:40.813,44,3,122,9659,9856,1.92
231,2021-10-30 12:21:38.813,1321,3,48,1201,10109,12.47
231,2021-10-30 12:21:38.813,1321,3,48,13314,1917,19.18
232,2021-08-17 11:05:36.813,1146,3,944,1497,6306,9.36
233,2023-01-30 11:11:18.813,1247,3,300,5266,9912,12.68
233,2023-01-30 11:11:18.813,1247,3,300,12250,4711,18.73
233,2023-01-30 11:11:18.813,1247,3,300,13689,3714,16.83
234,2020-11-19 02:50:23.813,642,3,986,7198,10419,6.26
234,2020-11-19 02:50:23.813,642,3,986,9866,1999,10.65
235,2023-08-22 21:03:02.813,1298,3,186,5101,10085,2.56
235,2023-08-22 21:03:02.813,1298,3,186,8565,5901,3.82
236,2021-10-21 07:33:03.813,1381,3,175,1426,4406,0.95
236,2021-10-21 07:33:03.813,1381,3,175,10622,3427,19.94
236,2021-10-21 07:33:03.813,1381,3,175,13204,3015,3.0
237,2023-09-02 10:38:49.813,600,3,708,5461,3843,11.69
237,2023-09-02 10:38:49.813,600,3,708,10854,2521,8.85
238,2022-10-24 13:40:56.813,1636,3,481,4684,1568,4.24
238,2022-10-24 13:40:56.813,1636,3,481,13085,2037,8.78
238,2022-10-24 13:40:56.813,1636,3,481,13815,10761,17.7
238,2022-10-24 13:40:56.813,1636,3,481,15303,9482,11.91
239,2022-09-14 01:52:14.813,1424,3,461,2629,5913,7.65
239,2022-09-14 01:52:14.813,1424,3,461,8485,1808,18.81
239,2022-09-14 01:52:14.813,1424,3,461,14445,8610,7.81
240,2021-11-15 11:43:06.813,1924,3,660,2335,4498,11.05
240,2021-11-15 11:43:06.813,1924,3,660,7812,4410,11.77
240,2021-11-15 11:43:06.813,1924,3,660,12444,1195,3.83
241,2023-09-23 09:24:02.813,1305,3,425,6834,3799,14.79
241,2023-09-23 09:24:02.813,1305,3,425,14083,7447,5.71
242,2021-10-06 22:28:01.813,1206,3,573,3901,7399,0.38
242,2021-10-06 22:28:01.813,1206,3,573,9823,4724,16.33
242,2021-10-06 22:28:01.813,1206,3,573,11933,462,0.78
243,2021-04-02 13:53:33.813,975,3,275,5190,478,11.63
243,2021-04-02 13:53:33.813,975,3,275,9731,9879,16.68
244,2022-12-31 18:37:23.813,1961,3,90,302,10092,16.26
244,2022-12-31 18:37:23.813,1961,3,90,8753,4679,4.6
244,2022-12-31 18:37:23.813,1961,3,90,11747,3229,6.27
245,2022-10-19 06:09:56.813,154,3,282,6686,431,3.9
245,2022-10-19 06:09:56.813,154,3,282,8442,7751,0.27
245,2022-10-19 06:09:56.813,154,3,282,12207,7602,15.05
245,2022-10-19 06:09:56.813,154,3,282,14657,10767,3.76
246,2021-03-05 07:14:41.813,915,3,127,2638,965,11.22
247,2020-12-11 14:35:17.813,903,3,682,6435,10137,17.45
248,2023-06-17 09:48:10.813,1952,3,678,7107,5947,1.16
249,2023-04-22 00:02:03.813,665,3,407,6990,10514,18.47
249,2023-04-22 00:02:03.813,665,3,407,8804,987,9.97
250,2022-03-29 12:16:04.813,1049,3,184,6969,10180,7.04
250,2022-03-29 12:16:04.813,1049,3,184,10878,1995,7.74
251,2022-12-11 10:29:20.813,649,3,995,1707,2883,0.07
251,2022-12-11 10:29:20.813,649,3,995,7750,3365,18.12
252,2022-05-13 19:43:28.813,501,3,12,1423,7109,18.94
252,2022-05-13 19:43:28.813,501,3,12,9575,1848,0.76
253,2023-05-06 08:45:11.813,86,3,252,4508,10723,14.53
254,2021-02-10 15:22:55.813,211,3,288,4425,8447,11.84
254,2021-02-10 15:22:55.813,211,3,288,8800,6283,4.27
254,2021-02-10 15:22:55.813,211,3,288,14676,9853,3.5
255,2023-02-24 15:03:20.813,3,3,763,6019,6388,1.27
255,2023-02-24 15:03:20.813,3,3,763,10484,5379,4.5
255,2023-02-24 15:03:20.813,3,3,763,11676,7036,16.21
256,2023-10-05 00:16:24.813,991,3,278,1097,3675,10.19
256,2023-10-05 00:16:24.813,991,3,278,9402,10606,4.91
256,2023-10-05 00:16:24.813,991,3,278,11967,8508,11.29
257,2022-01-03 22:34:05.813,1649,3,443,7509,6503,9.42
258,2023-05-27 13:41:23.813,1886,3,375,6836,9985,5.72
259,2021-06-03 05:43:56.813,1564,3,335,4513,8671,5.1
259,2021-06-03 05:43:56.813,1564,3,335,8335,9597,13.5
259,2021-06-03 05:43:56.813,1564,3,335,13081,3353,11.81
260,2021-01-15 14:08:05.813,526,3,265,63,1928,5.85
260,2021-01-15 14:08:05.813,526,3,265,8776,10618,3.15
260,2021-01-15 14:08:05.813,526,3,265,11648,6662,14.04
261,2021-02-25 05:16:39.813,708,3,323,2355,7552,18.05
261,2021-02-25 05:16:39.813,708,3,323,9458,10287,18.36
261,2021-02-25 05:16:39.813,708,3,323,13356,7208,0.9
262,2023-08-06 17:00:43.813,470,3,404,2423,1543,6.25
262,2023-08-06 17:00:43.813,470,3,404,8135,6401,8.68
263,2023-06-02 18:39:33.813,1026,3,941,6825,5813,2.98
263,2023-06-02 18:39:33.813,1026,3,941,11606,5645,1.83
263,2023-06-02 18:39:33.813,1026,3,941,13575,2326,8.36
263,2023-06-02 18:39:33.813,1026,3,941,14828,4590,11.75
264,2021-01-22 09:59:27.813,909,3,616,5921,6143,10.05
264,2021-01-22 09:59:27.813,909,3,616,11184,4575,0.78
264,2021-01-22 09:59:27.813,909,3,616,13716,2157,15.44
265,2021-04-04 04:51:38.813,611,3,220,7088,5699,14.53
265,2021-04-04 04:51:38.813,611,3,220,9266,7748,10.03
266,2022-05-17 16:03:30.813,1279,3,379,1695,8858,18.55
266,2022-05-17 16:03:30.813,1279,3,379,14186,5847,7.88
267,2021-01-12 12:40:55.813,458,3,397,2284,3208,1.75
267,2021-01-12 12:40:55.813,458,3,397,14270,7310,16.2
268,2021-11-28 05:03:29.813,1928,3,807,765,1650,18.2
268,2021-11-28 05:03:29.813,1928,3,807,13469,1720,12.19
269,2021-04-05 09:55:07.813,137,3,796,4719,316,4.51
270,2021-06-18 14:04:09.813,341,3,968,4884,8010,1.05
271,2023-09-13 09:35:16.813,322,3,462,534,2816,7.15
272,2020-11-02 00:00:51.813,1616,3,570,6331,10389,7.49
273,2023-08-07 07:06:15.813,1570,3,58,3617,9696,5.53
274,2021-02-22 09:06:09.813,1660,3,103,5830,932,1.07
274,2021-02-22 09:06:09.813,1660,3,103,10476,11103,8.05
275,2022-08-02 19:05:06.813,164,3,881,2171,6423,1.14
275,2022-08-02 19:05:06.813,164,3,881,11427,1961,4.83
276,2020-12-29 10:59:58.813,1374,3,235,342,5713,17.36
277,2022-02-09 06:02:07.813,919,3,855,6127,4732,0.24
277,2022-02-09 06:02:07.813,919,3,855,11975,5787,2.05
277,2022-02-09 06:02:07.813,919,3,855,14821,9613,3.33
278,2021-12-17 05:42:33.813,555,3,733,896,2101,10.06
279,2023-06-29 14:55:23.813,579,3,996,4899,9437,0.67
280,2023-01-13 19:09:51.813,1941,3,539,2421,4671,15.06
281,2022-07-10 22:43:49.813,1336,3,450,5895,7927,3.52
282,2022-09-18 02:32:20.813,1916,3,653,6428,6145,1.12
282,2022-09-18 02:32:20.813,1916,3,653,14049,8981,17.1
283,2023-08-11 15:41:08.813,1253,3,303,5628,948,2.81
283,2023-08-11 15:41:08.813,1253,3,303,11863,249,16.48
283,2023-08-11 15:41:08.813,1253,3,303,14546,8051,0.63
284,2022-08-21 22:55:37.813,332,3,736,3789,10053,12.66
284,2022-08-21 22:55:37.813,332,3,736,9837,3302,9.96
284,2022-08-21 22:55:37.813,332,3,736,12712,9978,14.36
285,2023-04-06 15:11:48.813,1047,3,663,6670,3636,4.79
286,2020-10-30 04:46:29.813,1132,3,193,1251,8723,19.2
286,2020-10-30 04:46:29.813,1132,3,193,10896,5450,18.37
287,2021-09-30 08:06:12.813,1170,3,324,3830,4583,2.48
287,2021-09-30 08:06:12.813,1170,3,324,8846,4719,19.53
288,2021-08-03 08:49:43.813,136,3,656,3623,7520,4.81
289,2023-06-04 20:57:37.813,1967,3,237,6746,4363,18.75
289,2023-06-04 20:57:37.813,1967,3,237,10014,6389,4.66
289,2023-06-04 20:57:37.813,1967,3,237,12787,1130,9.25
290,2022-03-17 02:53:20.813,1242,3,23,1259,4680,4.29
290,2022-03-17 02:53:20.813,1242,3,23,10045,621,3.83
291,2021-01-15 19:45:55.813,574,3,956,544,10156,18.59
292,2023-06-22 02:02:11.813,637,3,190,2631,6289,19.45
293,2020-12-06 03:27:16.813,238,3,877,24,7547,10.05
294,2021-11-23 08:30:28.813,706,3,15,6088,4205,15.08
294,2021-11-23 08:30:28.813,706,3,15,10170,4904,5.73
294,2021-11-23 08:30:28.813,706,3,15,12348,10673,12.14
294,2021-11-23 08:30:28.813,706,3,15,15137,9712,0.29
295,2021-04-30 09:32:58.813,1806,3,149,4290,6246,18.25
296,2022-11-30 09:34:08.813,1890,3,410,587,6372,0.18
296,2022-11-30 09:34:08.813,1890,3,410,10789,6162,16.21
297,2022-08-10 09:32:56.813,1749,3,518,6191,8627,6.95
297,2022-08-10 09:32:56.813,1749,3,518,9293,104,14.36
297,2022-08-10 09:32:56.813,1749,3,518,13646,508,2.71
297,2022-08-10 09:32:56.813,1749,3,518,15109,8420,15.15
298,2023-03-23 23:41:41.813,1329,3,645,5978,9114,7.37
298,2023-03-23 23:41:41.813,1329,3,645,10958,2329,12.02
298,2023-03-23 23:41:41.813,1329,3,645,14880,2374,14.19
299,2023-05-21 01:20:30.813,682,3,387,4823,4706,16.97
299,2023-05-21 01:20:30.813,682,3,387,11520,10668,19.99
300,2021-03-24 16:57:17.813,742,3,125,1478,3300,13.58
301,2022-03-21 06:58:58.813,1580,3,284,3838,4791,0.38
301,2022-03-21 06:58:58.813,1580,3,284,7893,10131,8.32
302,2021-10-22 05:11:32.813,30,3,961,2148,10864,8.16
302,2021-10-22 05:11:32.813,30,3,961,14984,7742,16.91
303,2021-11-05 22:28:38.813,723,3,466,2022,601,7.57
304,2021-12-03 21:16:41.813,901,3,922,575,9115,7.69
304,2021-12-03 21:16:41.813,901,3,922,8669,8192,19.18
304,2021-12-03 21:16:41.813,901,3,922,13973,1452,4.17
305,2022-01-17 18:32:58.813,1534,3,319,7099,4474,14.74
305,2022-01-17 18:32:58.813,1534,3,319,9834,914,4.11
306,2023-02-26 02:45:13.813,765,3,742,3395,3038,6.81
306,2023-02-26 02:45:13.813,765,3,742,8602,551,10.86
307,2021-09-09 00:19:01.813,776,3,30,5090,4536,17.58
307,2021-09-09 00:19:01.813,776,3,30,13750,10244,11.29
308,2022-04-23 04:28:17.813,1191,3,357,7271,3684,16.86
308,2022-04-23 04:28:17.813,1191,3,357,10869,8205,0.7
309,2022-07-01 02:44:06.813,75,3,606,5176,11021,1.16
310,2023-02-13 00:36:42.813,1715,3,749,84,10632,3.68
310,2023-02-13 00:36:42.813,1715,3,749,9062,1300,19.06
311,2020-12-13 04:02:33.813,531,3,898,6551,8411,18.61
311,2020-12-13 04:02:33.813,531,3,898,8353,1422,14.25
311,2020-12-13 04:02:33.813,531,3,898,13967,10768,0.67
311,2020-12-13 04:02:33.813,531,3,898,15287,7087,12.99
312,2021-09-04 21:18:11.813,85,3,640,5877,1929,15.33
312,2021-09-04 21:18:11.813,85,3,640,11516,6080,12.39
313,2022-06-09 23:00:57.813,60,3,320,2592,6740,3.55
313,2022-06-09 23:00:57.813,60,3,320,11352,112,4.74
313,2022-06-09 23:00:57.813,60,3,320,14665,2886,11.43
314,2021-07-02 07:31:05.813,28,3,315,1923,1982,19.05
315,2021-05-20 12:18:38.813,1104,3,882,938,10132,4.06
315,2021-05-20 12:18:38.813,1104,3,882,11344,5780,6.55
316,2021-12-16 16:46:04.813,1500,3,571,404,6761,13.88
316,2021-12-16 16:46:04.813,1500,3,571,12834,2627,8.76
317,2022-06-22 03:55:00.813,1235,3,385,3664,1594,9.12
317,2022-06-22 03:55:00.813,1235,3,385,10932,9917,15.88
318,2020-11-17 23:23:51.813,65,3,625,3966,6662,15.96
318,2020-11-17 23:23:51.813,65,3,625,14434,5137,5.51
319,2023-02-09 14:53:13.813,774,3,747,4041,7160,10.17
319,2023-02-09 14:53:13.813,774,3,747,9499,7363,13.79
320,2021-12-25 06:06:41.813,588,3,429,48,5536,3.4
320,2021-12-25 06:06:41.813,588,3,429,7623,1255,13.88
321,2021-12-26 16:11:04.813,1790,3,919,2577,1817,3.66
321,2021-12-26 16:11:04.813,1790,3,919,11452,10483,18.01
322,2022-10-17 01:50:20.813,323,3,373,6819,6855,6.18
322,2022-10-17 01:50:20.813,323,3,373,9694,3573,10.82
323,2022-10-18 14:39:42.813,147,3,936,423,3793,14.34
324,2023-01-19 17:57:21.813,1198,3,853,1485,2012,1.4
325,2022-07-18 20:12:49.813,1449,3,868,376,7493,19.3
325,2022-07-18 20:12:49.813,1449,3,868,10908,10496,16.87
325,2022-07-18 20:12:49.813,1449,3,868,11596,1746,12.91
325,2022-07-18 20:12:49.813,1449,3,868,14668,1670,9.44
326,2021-09-07 10:39:39.813,954,3,757,7017,667,1.68
326,2021-09-07 10:39:39.813,954,3,757,8411,4094,15.07
327,2022-09-23 08:08:14.813,1933,3,677,6605,9087,0.31
327,2022-09-23 08:08:14.813,1933,3,677,9316,2604,9.89
327,2022-09-23 08:08:14.813,1933,3,677,14555,10696,15.34
328,2023-01-31 22:27:41.813,432,3,505,7086,2220,11.65
328,2023-01-31 22:27:41.813,432,3,505,8005,8472,17.56
329,2021-09-14 22:05:11.813,285,3,200,6495,4094,15.46
329,2021-09-14 22:05:11.813,285,3,200,15221,7499,15.46
330,2021-07-07 16:56:33.813,1949,3,467,6032,7487,7.3
330,2021-07-07 16:56:33.813,1949,3,467,9241,10559,14.91
330,2021-07-07 16:56:33.813,1949,3,467,13190,7794,8.67
330,2021-07-07 16:56:33.813,1949,3,467,13707,5334,6.39
331,2021-12-20 23:10:07.813,1394,3,84,3911,8181,1.86
331,2021-12-20 23:10:07.813,1394,3,84,8476,1640,2.87
332,2023-07-23 10:44:49.813,1246,3,965,45,7004,8.35
332,2023-07-23 10:44:49.813,1246,3,965,11871,11088,9.97
333,2022-05-29 02:10:41.813,140,3,555,520,7573,18.17
333,2022-05-29 02:10:41.813,140,3,555,7882,9354,17.32
333,2022-05-29 02:10:41.813,140,3,555,12975,6403,19.24
334,2023-10-13 05:45:54.813,96,3,117,4900,4750,8.09
334,2023-10-13 05:45:54.813,96,3,117,8088,541,9.32
334,2023-10-13 05:45:54.813,96,3,117,12303,8932,12.6
335,2023-05-29 17:03:10.813,302,3,311,4994,7570,6.44
335,2023-05-29 17:03:10.813,302,3,311,11019,2668,9.53
336,2022-07-20 07:49:01.813,387,3,839,748,4916,5.34
336,2022-07-20 07:49:01.813,387,3,839,11444,1979,15.21
337,2023-01-10 20:40:49.813,1276,3,603,2850,1234,17.76
337,2023-01-10 20:40:49.813,1276,3,603,11356,2753,9.45
338,2021-09-13 06:27:25.813,131,3,73,4590,7134,13.26
338,2021-09-13 06:27:25.813,131,3,73,11128,10414,17.35
339,2021-08-02 15:43:48.813,153,3,568,5764,8364,14.02
340,2022-10-15 09:44:43.813,997,3,438,578,3177,9.64
340,2022-10-15 09:44:43.813,997,3,438,9682,2198,19.3
341,2020-11-19 06:25:16.813,1699,3,537,6993,1159,7.83
341,2020-11-19 06:25:16.813,1699,3,537,8860,8163,6.99
342,2021-03-22 00:54:24.813,994,3,858,4538,1430,15.2
342,2021-03-22 00:54:24.813,994,3,858,14583,2040,15.67
343,2022-08-17 17:02:05.813,1092,3,14,2973,4322,2.94
343,2022-08-17 17:02:05.813,1092,3,14,10099,2332,18.88
344,2023-02-03 08:12:20.813,1936,3,539,2372,10219,15.3
344,2023-02-03 08:12:20.813,1936,3,539,9962,329,4.89
344,2023-02-03 08:12:20.813,1936,3,539,13124,5074,14.89
344,2023-02-03 08:12:20.813,1936,3,539,14526,9835,14.26
345,2022-02-05 15:32:58.813,367,3,559,6773,863,16.09
346,2022-12-06 15:11:34.813,465,3,3,1096,4754,15.76
346,2022-12-06 15:11:34.813,465,3,3,10358,912,4.68
347,2023-03-19 09:13:42.813,1520,3,947,2555,7225,13.61
347,2023-03-19 09:13:42.813,1520,3,947,8019,10058,6.83
348,2021-08-01 23:09:39.813,54,3,676,644,3343,14.69
348,2021-08-01 23:09:39.813,54,3,676,11457,3706,3.92
348,2021-08-01 23:09:39.813,54,3,676,14761,7729,1.63
349,2023-06-16 09:28:30.813,857,3,845,2742,10250,13.26
349,2023-06-16 09:28:30.813,857,3,845,8456,8822,12.05
350,2022-08-04 03:30:02.813,1955,3,222,2365,2156,11.05
350,2022-08-04 03:30:02.813,1955,3,222,12428,9106,17.69
351,2023-02-14 11:36:46.813,687,3,9,1276,1609,14.04
351,2023-02-14 11:36:46.813,687,3,9,10486,5577,7.45
352,2021-09-04 05:36:23.813,1041,3,272,6826,2162,5.76
352,2021-09-04 05:36:23.813,1041,3,272,9021,3967,5.7
353,2023-07-07 06:28:31.813,200,3,102,4608,557,9.7
354,2022-12-09 13:13:07.813,504,3,291,7396,6966,18.22
354,2022-12-09 13:13:07.813,504,3,291,8368,10044,11.46
355,2021-10-25 17:26:29.813,1491,3,845,5745,1418,16.35
355,2021-10-25 17:26:29.813,1491,3,845,8797,10508,12.36
356,2021-11-27 16:29:34.813,1774,3,633,2369,10230,15.93
356,2021-11-27 16:29:34.813,1774,3,633,8621,1673,16.66
356,2021-11-27 16:29:34.813,1774,3,633,13611,3799,5.16
357,2023-02-23 04:11:58.813,846,3,784,6335,9003,15.38
358,2022-09-19 01:04:34.813,1671,3,766,2138,10820,15.85
359,2022-08-25 19:39:28.813,939,3,29,1883,7534,17.52
359,2022-08-25 19:39:28.813,939,3,29,8712,6064,14.2
359,2022-08-25 19:39:28.813,939,3,29,15357,5379,15.32
360,2022-10-08 04:09:14.813,1995,3,525,1615,10879,2.52
360,2022-10-08 04:09:14.813,1995,3,525,12964,7295,3.57
360,2022-10-08 04:09:14.813,1995,3,525,14734,5936,4.2
361,2022-07-29 10:18:38.813,1178,3,717,3672,4160,17.17
362,2022-04-07 13:57:48.813,1668,3,96,1566,8981,5.47
363,2023-06-24 13:32:14.813,1456,3,818,3673,10237,4.14
364,2023-10-02 19:06:31.813,1426,3,321,3952,1451,9.84
364,2023-10-02 19:06:31.813,1426,3,321,12342,8909,1.25
365,2021-10-04 15:30:21.813,824,3,495,3375,9568,1.67
365,2021-10-04 15:30:21.813,824,3,495,10531,3459,5.76
366,2023-07-22 20:07:54.813,777,3,40,4147,460,11.16
367,2021-06-07 10:08:59.813,211,3,341,4311,8044,13.97
367,2021-06-07 10:08:59.813,211,3,341,8942,6448,8.76
367,2021-06-07 10:08:59.813,211,3,341,12172,10693,4.97
368,2023-06-11 05:28:57.813,888,3,361,193,9323,9.15
368,2023-06-11 05:28:57.813,888,3,361,9476,539,19.5
369,2023-08-29 21:23:02.813,123,3,547,707,3794,7.98
369,2023-08-29 21:23:02.813,123,3,547,8749,7976,10.18
370,2022-01-25 02:34:03.813,1711,3,462,3408,10334,17.82
370,2022-01-25 02:34:03.813,1711,3,462,8817,4795,6.48
370,2022-01-25 02:34:03.813,1711,3,462,13216,3111,1.59
370,2022-01-25 02:34:03.813,1711,3,462,14809,4195,4.73
371,2023-10-10 10:01:47.813,1072,3,440,2710,1313,5.02
371,2023-10-10 10:01:47.813,1072,3,440,12715,6672,5.58
372,2023-07-29 19:35:29.813,1773,3,928,1532,3766,17.75
372,2023-07-29 19:35:29.813,1773,3,928,13155,4261,14.6
373,2022-06-23 19:51:08.813,976,3,278,2467,5556,6.94
373,2022-06-23 19:51:08.813,976,3,278,14280,5817,0.95
374,2022-11-08 00:42:29.813,778,3,316,3222,7965,6.76
375,2023-01-31 02:37:11.813,1839,3,933,4587,201,0.69
375,2023-01-31 02:37:11.813,1839,3,933,13206,10228,15.43
375,2023-01-31 02:37:11.813,1839,3,933,15153,10831,7.17
376,2023-07-29 12:00:00.813,1472,3,67,3288,4483,5.4
376,2023-07-29 12:00:00.813,1472,3,67,9642,615,12.21
376,2023-07-29 12:00:00.813,1472,3,67,15351,10147,15.72
377,2022-06-21 22:50:40.813,749,3,24,7141,7434,13.91
377,2022-06-21 22:50:40.813,749,3,24,10266,2,12.22
377,2022-06-21 22:50:40.813,749,3,24,14865,4589,9.09
378,2021-12-16 14:08:43.813,694,3,685,450,5976,13.86
378,2021-12-16 14:08:43.813,694,3,685,11368,9,6.48
379,2022-06-10 13:57:28.813,1765,3,367,7109,7622,3.82
379,2022-06-10 13:57:28.813,1765,3,367,9276,3638,11.53
380,2022-12-12 16:03:32.813,1431,3,666,4010,10273,16.78
380,2022-12-12 16:03:32.813,1431,3,666,10222,3673,17.95
380,2022-12-12 16:03:32.813,1431,3,666,12223,7415,14.09
381,2021-08-19 07:08:55.813,1287,3,976,4114,8425,15.67
381,2021-08-19 07:08:55.813,1287,3,976,14369,7807,2.13
381,2021-08-19 07:08:55.813,1287,3,976,15396,2885,9.09
382,2022-07-13 12:16:08.813,1852,3,631,4798,9359,11.03
383,2022-09-10 11:23:35.813,594,3,540,3161,5391,14.23
383,2022-09-10 11:23:35.813,594,3,540,8389,2115,9.18
384,2021-09-27 10:44:45.813,1712,3,158,5942,11049,15.63
384,2021-09-27 10:44:45.813,1712,3,158,11330,80,15.88
385,2021-12-14 03:45:39.813,1911,3,465,2961,11011,3.96
385,2021-12-14 03:45:39.813,1911,3,465,12631,10873,11.69
385,2021-12-14 03:45:39.813,1911,3,465,14815,2757,5.69
386,2023-03-12 09:30:28.813,2,3,497,4306,9866,4.7
386,2023-03-12 09:30:28.813,2,3,497,8689,5860,14.12
386,2023-03-12 09:30:28.813,2,3,497,12774,5252,13.91
387,2022-01-19 19:33:16.813,1290,3,439,1951,11047,15.64
387,2022-01-19 19:33:16.813,1290,3,439,14197,8268,17.1
388,2021-03-22 20:53:24.813,485,3,414,4605,1554,13.69
388,2021-03-22 20:53:24.813,485,3,414,11088,7220,5.34
389,2021-09-10 03:50:26.813,1458,3,785,5858,526,11.77
390,2022-08-30 14:04:01.813,848,3,579,1375,10570,2.08
390,2022-08-30 14:04:01.813,848,3,579,9099,10120,17.35
391,2022-09-28 22:20:09.813,204,3,890,4141,10531,14.82
392,2022-10-07 02:53:54.813,890,3,563,2383,10450,13.38
393,2021-12-29 13:53:53.813,1514,3,820,2043,8790,14.08
394,2023-06-18 23:18:51.813,648,3,351,364,10274,19.47
394,2023-06-18 23:18:51.813,648,3,351,10239,1725,19.78
394,2023-06-18 23:18:51.813,648,3,351,12845,9093,15.7
395,2023-08-12 15:07:12.813,1490,3,316,3635,2132,3.93
395,2023-08-12 15:07:12.813,1490,3,316,9564,7255,7.16
396,2022-01-01 14:37:33.813,192,3,523,1180,2345,13.49
396,2022-01-01 14:37:33.813,192,3,523,10488,543,2.6
397,2022-01-08 03:23:22.813,1538,3,346,2618,8474,9.75
397,2022-01-08 03:23:22.813,1538,3,346,9574,7602,1.02
397,2022-01-08 03:23:22.813,1538,3,346,13439,3279,1.74
398,2023-06-12 13:20:38.813,1576,3,683,2408,10905,14.11
399,2023-04-07 14:02:34.813,1189,3,32,5050,2347,16.32
